offset,x,y,z,lat,lon
32100,241745.77,-1543809.5,2708.2297,75.64748378419338,-36.10030233808881
32120,241727.66,-1543801.1,2708.16,75.64758471984653,-36.100910728055766
32140,241709.54,-1543792.7,2708.0926,75.64768566798443,-36.10151948892271
32160,241691.43,-1543784.3,2708.0251,75.64778660047551,-36.10212789618042
32180,241673.31,-1543775.8,2707.8959,75.64788844379865,-36.102736107233746
32200,241655.2,-1543767.4,2707.8305,75.6479893731292,-36.10334453181684
32220,241637.08,-1543759.0,2707.7953,75.64809031494055,-36.10395332731284
32240,241618.96,-1543750.6,2707.7272,75.64819125516927,-36.10456213145918
32260,241600.85,-1543742.1,2707.6423,75.64829307811179,-36.10517001500755
32280,241582.73,-1543733.7,2707.6205,75.64839401517781,-36.10577883648604
32300,241564.62,-1543725.3,2707.5263,75.64849493660341,-36.10638730433334
32320,241546.5,-1543716.9,2707.5348,75.64859587050488,-36.10699614310969
32340,241528.39,-1543708.5,2707.3914,75.6486967887678,-36.1076046282486
32360,241510.27,-1543700.0,2707.2275,75.64879861786903,-36.108212917522145
32380,241492.15,-1543691.6,2707.2323,75.64889954702464,-36.1088217822817
32400,241474.04,-1543683.2,2707.2371,75.64900046054441,-36.109430293394404
32420,241455.92,-1543674.8,2706.9654,75.64910138653514,-36.11003917545229
32440,241437.81,-1543666.3,2706.8391,75.64920319526304,-36.11064713719399
32460,241419.69,-1543657.9,2706.7492,75.6493041180904,-36.111256036584884
32480,241401.58,-1543649.5,2706.6593,75.6494050252856,-36.11186458231637
32500,241383.46,-1543641.1,2706.6392,75.64950594494779,-36.112473499005965
32520,241365.35,-1543632.6,2706.5092,75.64960774735758,-36.113081495504645
32540,241347.23,-1543624.2,2706.3793,75.64970866385613,-36.113690429527615
32560,241329.11,-1543615.8,2706.3295,75.64980957877147,-36.11429937220169
32580,241311.0,-1543607.4,2706.3517,75.64991047805927,-36.114907961200714
32600,241292.88,-1543599.0,2706.1475,75.65001138980908,-36.11551692117397
32620,241274.77,-1543590.5,2705.968,75.65011318431952,-36.11612496111296
32640,241256.65,-1543582.1,2705.9593,75.65021409290536,-36.116733938420076
32660,241238.54,-1543573.7,2705.9507,75.6503149858673,-36.117342562039596
32680,241220.42,-1543565.3,2705.7805,75.65041589128731,-36.11795155664626
32700,241202.3,-1543556.8,2705.6735,75.65051769351699,-36.11855999368928
32720,241184.19,-1543548.4,2705.5666,75.65061858173411,-36.11916864328488
32740,241166.07,-1543540.0,2705.4717,75.65071948240634,-36.119777663877315
32760,241147.96,-1543531.6,2705.4387,75.65082036745926,-36.12038633076649
32780,241129.84,-1543523.1,2705.2883,75.65092216336517,-36.120994802581734
32800,241111.73,-1543514.7,2705.138,75.65102304525543,-36.12160348679915
32820,241093.61,-1543506.3,2705.2373,75.65112393959689,-36.12221254202633
32840,241075.49,-1543497.9,2705.0766,75.65122483235466,-36.12282160590526
32860,241057.38,-1543489.5,2704.9159,75.65132570949768,-36.12343031606529
32880,241039.26,-1543481.0,2704.8891,75.65142749749717,-36.124038831339874
32900,241021.15,-1543472.6,2704.7617,75.65152837147717,-36.12464755882863
32920,241003.03,-1543464.2,2704.6343,75.65162925790345,-36.12525665734324
32940,240984.92,-1543455.8,2704.5496,75.65173012871864,-36.12586540212641
32960,240966.8,-1543447.3,2704.5063,75.65183191039307,-36.12647395217497
32980,240948.69,-1543438.9,2704.3554,75.65193277804495,-36.12708271428724
33000,240930.57,-1543430.5,2704.2363,75.65203365813916,-36.1276918474383
33020,240912.45,-1543422.1,2704.1982,75.65213453664936,-36.128300989241545
33040,240894.34,-1543413.7,2704.1576,75.65223539955306,-36.128909777297686
33060,240876.22,-1543405.2,2704.0089,75.65233717331947,-36.12951837080777
33080,240858.11,-1543396.8,2703.906,75.65243803305952,-36.13012717619349
33100,240839.99,-1543388.4,2703.803,75.65253890523695,-36.130736352634116
33120,240821.88,-1543380.0,2703.7001,75.65263976181154,-36.131345175315104
33140,240803.76,-1543371.5,2703.7671,75.65274152925163,-36.131953803600894
33160,240785.64,-1543363.1,2703.5952,75.65284239667903,-36.13256300603028
33180,240767.53,-1543354.7,2703.4235,75.65294324850636,-36.13317185469061
33200,240749.41,-1543346.3,2703.3778,75.65304411276614,-36.133781074422
33220,240731.3,-1543337.8,2703.3803,75.65314585986447,-36.134389375059484
33240,240713.18,-1543329.4,2703.1501,75.65324672095812,-36.134998612127575
33260,240695.07,-1543321.0,2703.0937,75.65334756645534,-36.13560749541407
33280,240676.95,-1543312.6,2702.9452,75.65344842438105,-36.13621674978454
33300,240658.83,-1543304.2,2702.8241,75.65354928072227,-36.136826012807845
33320,240640.72,-1543295.7,2702.7973,75.65365101991505,-36.13743435689411
33340,240622.6,-1543287.3,2702.6249,75.65375187308979,-36.1380436372546
33360,240604.49,-1543278.9,2702.4875,75.6538527106727,-36.13865256381784
33380,240586.37,-1543270.5,2702.4187,75.65395356067917,-36.13926186148117
33400,240568.26,-1543262.0,2702.3419,75.65405529354756,-36.13987024033294
33420,240550.14,-1543253.6,2702.1422,75.65415614038726,-36.14047955533383
33440,240532.03,-1543245.2,2702.0358,75.6542569716388,-36.141088516524945
33460,240513.91,-1543236.8,2701.8863,75.65435781530992,-36.14169784882905
33480,240495.79,-1543228.3,2701.8821,75.65445955585493,-36.14230662491641
33500,240477.68,-1543219.9,2701.5892,75.6545603823575,-36.14291561208914
33520,240459.56,-1543211.5,2701.4874,75.65466122127673,-36.14352497038454
33540,240441.45,-1543203.1,2701.3855,75.65476204461233,-36.14413397485452
33560,240423.33,-1543194.7,2701.3497,75.65486288036261,-36.14474335045361
33580,240405.22,-1543186.2,2701.3179,75.6549645989982,-36.14535180752356
33600,240387.1,-1543177.8,2701.0895,75.65506543158111,-36.145961200461066
33620,240368.98,-1543169.4,2700.964,75.65516626257894,-36.146570602052165
33640,240350.87,-1543161.0,2700.9094,75.65526707799778,-36.147179649802176
33660,240332.75,-1543152.5,2700.8079,75.65536880430011,-36.14778850413806
33680,240314.64,-1543144.1,2700.6562,75.65546961655316,-36.14839756922049
33700,240296.52,-1543135.7,2700.6538,75.65557044121398,-36.14900700545463
33720,240278.41,-1543127.3,2700.3748,75.65567125029945,-36.149616087835135
33740,240260.29,-1543118.9,2700.2653,75.6557720717907,-36.1502255413738
33760,240242.17,-1543110.4,2700.2103,75.6558737901788,-36.15083443917966
33780,240224.06,-1543102.0,2699.9896,75.65597459451382,-36.15144354754377
33800,240205.94,-1543093.6,2699.8669,75.65607541125165,-36.15205302707571
33820,240187.83,-1543085.2,2699.7713,75.65617621241873,-36.152662152738365
33840,240169.71,-1543076.7,2699.6777,75.65627792447556,-36.15327108532669
33860,240151.6,-1543068.3,2699.6248,75.65637872247623,-36.15388022832262
33880,240133.48,-1543059.9,2699.5719,75.65647953287576,-36.154489742499294
33900,240115.37,-1543051.5,2699.33,75.65658032770821,-36.155098902794144
33920,240097.25,-1543043.0,2699.2288,75.65668203343316,-36.1557078701657
33940,240079.13,-1543034.6,2699.1277,75.65678283907855,-36.15631741033664
33960,240061.02,-1543026.2,2699.0537,75.65688362915958,-36.156926596616366
33980,240042.9,-1543017.8,2699.0357,75.65698443163454,-36.15753615409295
34000,240024.79,-1543009.4,2699.0176,75.65708521854701,-36.158145357672055
34020,240006.67,-1543000.9,2698.7908,75.65718691635543,-36.15875436851671
34040,239988.56,-1542992.5,2698.7217,75.65728770010084,-36.15936358942995
34060,239970.44,-1542984.1,2698.6526,75.65738849623624,-36.15997318155296
34080,239952.32,-1542975.7,2698.6019,75.65748929078576,-36.160582782330614
34100,239934.21,-1542967.2,2698.5587,75.65759096828806,-36.16119146539557
34120,239916.09,-1542958.8,2698.3654,75.65769175966834,-36.161801083514106
34140,239897.98,-1542950.4,2698.2969,75.65779253549255,-36.16241034771325
34160,239879.86,-1542942.0,2698.2574,75.65789332370178,-36.16301998313827
34180,239861.75,-1542933.6,2698.1793,75.65799409635677,-36.163629264637635
34200,239843.63,-1542925.1,2698.0971,75.65809577991391,-36.16423835374251
34220,239825.51,-1542916.7,2698.0237,75.6581965633675,-36.16484801516377
34240,239807.4,-1542908.3,2697.9403,75.6582973312696,-36.16545732264998
34260,239789.28,-1542899.9,2697.8477,75.65839811155178,-36.16606700137819
34280,239771.17,-1542891.4,2697.7741,75.6584997748101,-36.16667576267649
34300,239753.05,-1542883.0,2697.7365,75.6586005519224,-36.16728545874642
34320,239734.94,-1542874.6,2697.7076,75.6587013134869,-36.167894800868766
34340,239716.82,-1542866.2,2697.5967,75.65880208742753,-36.16850451424602
34360,239698.71,-1542857.7,2697.4864,75.65890374435466,-36.16911331031906
34380,239680.59,-1542849.3,2697.3791,75.65900451512513,-36.16972304103841
34400,239662.47,-1542840.9,2697.2856,75.65910528430916,-36.17033278041317
34420,239644.36,-1542832.5,2697.2378,75.65920603794996,-36.17094216582469
34440,239626.24,-1542824.1,2697.1868,75.65930680396194,-36.17155192250724
34460,239608.13,-1542815.6,2697.1266,75.65940845297341,-36.172160762042765
34480,239590.01,-1542807.2,2697.0562,75.6595092158149,-36.17277053606788
34500,239571.9,-1542798.8,2696.9859,75.6596099631168,-36.17337995611722
34520,239553.78,-1542790.4,2696.8968,75.65971072278595,-36.1739897474505
34540,239535.66,-1542781.9,2696.7977,75.659812379416,-36.174598984400276
34560,239517.55,-1542773.5,2696.6986,75.65991312196331,-36.17520843043871
34580,239499.43,-1542765.1,2696.6735,75.66001387687491,-36.17581824777076
34600,239481.32,-1542756.7,2696.6584,75.66011461625153,-36.17642771111137
34620,239463.2,-1542748.2,2696.5426,75.66021626654475,-36.17703698285111
34640,239445.09,-1542739.8,2696.4809,75.66031700275218,-36.17764646352868
34660,239426.97,-1542731.4,2696.3974,75.66041775131995,-36.17825631551276
34680,239408.85,-1542723.0,2696.289,75.66051849830079,-36.1788661761529
34700,239390.74,-1542714.6,2696.3253,75.66061922975122,-36.17947568278597
34720,239372.62,-1542706.1,2696.2442,75.66072087212167,-36.180084998007175
34740,239354.51,-1542697.7,2696.1544,75.6608216004026,-36.180694521977664
34760,239336.39,-1542689.3,2696.1259,75.66092234103888,-36.18130441727077
34780,239318.28,-1542680.9,2696.0975,75.66102306614846,-36.18191395854428
34800,239300.16,-1542672.4,2696.063,75.6611247021808,-36.182523308557165
34820,239282.05,-1542664.0,2695.9743,75.66122542412056,-36.18313286716847
34840,239263.93,-1542655.6,2695.8765,75.66132615841175,-36.18374279711529
34860,239245.81,-1542647.2,2695.8247,75.6614268911157,-36.1843527357186
34880,239227.7,-1542638.8,2695.7986,75.66152760829749,-36.184962320286644
34900,239209.58,-1542630.3,2695.7725,75.66162923640549,-36.18557171378316
34920,239191.47,-1542621.9,2695.6849,75.66172995041713,-36.186181315689474
34940,239173.35,-1542613.5,2695.6406,75.66183067677524,-36.18679128894742
34960,239155.24,-1542605.1,2695.596,75.6619313876149,-36.18740090815759
34980,239137.12,-1542596.6,2695.5449,75.66203300938349,-36.188010336447505
35000,239119.0,-1542588.2,2695.4937,75.66213373098184,-36.188620335707164
35020,239100.89,-1542579.8,2695.4133,75.66223443706446,-36.18922998090966
35040,239082.77,-1542571.4,2695.3705,75.66233515548862,-36.18983999747989
35060,239064.66,-1542562.9,2695.3277,75.66243675699005,-36.190449097846766
35080,239046.54,-1542554.5,2695.3025,75.66253747224157,-36.19105913176239
35100,239028.43,-1542546.1,2695.2887,75.66263817198106,-36.19166881160831
35120,239010.31,-1542537.7,2695.1966,75.66273888405814,-36.19227886283487
35140,238992.19,-1542529.3,2695.1619,75.66283959454746,-36.19288892271855
35160,238974.08,-1542520.8,2695.185,75.662941188127,-36.19349806655627
35180,238955.96,-1542512.4,2695.1021,75.66304189544333,-36.194108143785805
35200,238937.85,-1542504.0,2695.0514,75.66314258725221,-36.19471786693
35220,238919.73,-1542495.6,2695.0008,75.66324329139374,-36.19532796147094
35240,238901.62,-1542487.1,2694.9451,75.66334487863583,-36.19593714009182
35260,238883.5,-1542478.7,2694.8818,75.66344557960409,-36.19654725197899
35280,238865.39,-1542470.3,2694.8536,75.66354626506858,-36.197157009768276
35300,238847.27,-1542461.9,2694.8353,75.66364696286173,-36.197767138967215
35320,238829.15,-1542453.4,2694.8195,75.6637485576797,-36.198376715133726
35340,238811.04,-1542445.0,2694.8032,75.66384923838542,-36.19898649891758
35360,238792.92,-1542436.6,2694.7788,75.66394993141691,-36.19959665412075
35380,238774.81,-1542428.2,2694.7637,75.66405060894917,-36.2002064552104
35400,238756.69,-1542419.8,2694.7448,75.6641512988052,-36.20081662772581
35420,238738.58,-1542411.3,2694.6998,75.6642528717851,-36.201425884604575
35440,238720.46,-1542402.9,2694.6549,75.6643535584672,-36.202036074467046
35460,238702.34,-1542394.5,2694.618,75.66445424356098,-36.20264627298739
35480,238684.23,-1542386.1,2694.589,75.66455491316016,-36.20325611737855
35500,238666.11,-1542377.6,2694.633,75.66465649370606,-36.20386577183325
35520,238648.0,-1542369.2,2694.5884,75.66475716013296,-36.20447563356549
35540,238629.88,-1542360.8,2694.5079,75.66485783887669,-36.20508586674606
35560,238611.77,-1542352.4,2694.4274,75.66495850212948,-36.205695745784936
35580,238593.65,-1542344.0,2694.4547,75.66505917769712,-36.20630599627857
35600,238575.54,-1542335.5,2694.4284,75.66516073641195,-36.20691533141907
35620,238557.42,-1542327.1,2694.2547,75.66526140880504,-36.207525599260606
35640,238539.3,-1542318.7,2694.2594,75.66536207960948,-36.208135875760426
35660,238521.19,-1542310.3,2694.2641,75.6654627349276,-36.20874579810291
35680,238503.07,-1542301.8,2694.1988,75.66556430119857,-36.20935553084963
35700,238484.96,-1542293.4,2694.1696,75.66566495334375,-36.20996547053402
35720,238466.84,-1542285.0,2694.221,75.66576561779685,-36.210575781695745
35740,238448.73,-1542276.6,2694.1859,75.66586626676731,-36.211185738687604
35760,238430.61,-1542268.1,2694.0672,75.66596782669333,-36.211795506235156
35780,238412.49,-1542259.7,2694.0929,75.6660684863825,-36.212405843404035
35800,238394.38,-1542251.3,2694.1122,75.66616913059175,-36.213015826393665
35820,238376.26,-1542242.9,2694.0728,75.666269787104,-36.213626180876716
35840,238358.15,-1542234.5,2694.0335,75.66637042813817,-36.214236181174265
35860,238340.03,-1542226.0,2693.9451,75.66647198013132,-36.21484599221686
35880,238321.92,-1542217.6,2693.9548,75.66657261799192,-36.215456009857164
35900,238303.8,-1542209.2,2693.9514,75.66667326815153,-36.216066399003786
35920,238285.68,-1542200.8,2693.8634,75.66677391672201,-36.21667679680934
35940,238267.57,-1542192.3,2693.7753,75.6668754484837,-36.217286279797506
35960,238249.45,-1542183.9,2693.851,75.66697609387842,-36.21789669495255
35980,238231.34,-1542175.5,2693.8177,75.6670767238015,-36.218506755900165
36000,238213.22,-1542167.1,2693.7843,75.66717736601865,-36.219117188370205
36020,238195.11,-1542158.7,2693.6577,75.667277992766,-36.21972726662657
36040,238176.99,-1542150.2,2693.5881,75.66737953047847,-36.220337155968885
36060,238158.88,-1542141.8,2693.4993,75.66748015405162,-36.220947251568845
36080,238140.76,-1542133.4,2693.6341,75.66758078991488,-36.22155771870411
36100,238122.64,-1542125.0,2693.5789,75.66768142418867,-36.22216819449873
36120,238104.53,-1542116.5,2693.5666,75.66778294167698,-36.22277775575975
36140,238086.41,-1542108.1,2693.5735,75.66788357277437,-36.22338824890469
36160,238068.3,-1542099.7,2693.5464,75.66798418840841,-36.22399838781404
36180,238050.18,-1542091.3,2693.4608,75.6680848163276,-36.2246088982748
36200,238032.07,-1542082.8,2693.3757,75.66818632747164,-36.225218494328125
36220,238013.95,-1542074.4,2693.3049,75.66828695221416,-36.2258290221396
36240,237995.83,-1542066.0,2693.3085,75.66838757536696,-36.22643955861073
36260,237977.72,-1542057.6,2693.2644,75.668488183061,-36.227049740830616
36280,237959.6,-1542049.2,2693.2214,75.66858880303526,-36.22766029461803
36300,237941.49,-1542040.7,2693.1232,75.66869030624729,-36.22826993415574
36320,237923.37,-1542032.3,2693.084,75.6687909230445,-36.22888050529432
36340,237905.26,-1542023.9,2693.0965,75.66889152438661,-36.22949072216914
36360,237887.14,-1542015.5,2693.0396,75.668992138005,-36.23010131062437
36380,237869.02,-1542007.0,2692.9742,75.66909364873479,-36.23071134788609
36400,237850.91,-1541998.6,2692.9281,75.66919424531253,-36.23132159076285
36420,237832.79,-1541990.2,2692.9098,75.66929485416355,-36.2319322052297
36440,237814.68,-1541981.8,2692.8927,75.66939544756407,-36.23254246541713
36460,237796.56,-1541973.3,2692.8624,75.66949695194396,-36.23315253748632
36480,237778.45,-1541964.9,2692.792,75.66959754216879,-36.23376281501931
36500,237760.33,-1541956.5,2692.7217,75.66969814466293,-36.23437346415526
36520,237742.22,-1541948.1,2692.7052,75.66979873171026,-36.2349837589993
36540,237724.1,-1541939.7,2692.6793,75.66989933102491,-36.23559442545273
36560,237705.98,-1541931.2,2692.5919,75.6700008274657,-36.23620454102524
36580,237687.87,-1541922.8,2692.5547,75.6701014097477,-36.23681486187247
36600,237669.75,-1541914.4,2692.4935,75.67020200429407,-36.237425554338756
36620,237651.64,-1541906.0,2692.4323,75.6703025833982,-36.23803589249748
36640,237633.52,-1541897.5,2692.4061,75.67040407348779,-36.238646042879154
36660,237615.41,-1541889.1,2692.4661,75.67050464941559,-36.23925639838426
36680,237597.29,-1541880.7,2692.4249,75.6706052376038,-36.23986712552132
36700,237579.17,-1541872.3,2692.3673,75.6707058242015,-36.24047786131909
36720,237561.06,-1541863.9,2692.237,75.67080639536155,-36.24108824279366
36740,237542.94,-1541855.4,2692.1067,75.67090787751044,-36.241698436680785
36760,237524.83,-1541847.0,2692.1953,75.67100844549381,-36.2423088355022
36780,237506.71,-1541838.6,2692.1468,75.67110902573265,-36.242919605971665
36800,237488.6,-1541830.2,2692.0984,75.67120959053752,-36.2435300221054
36820,237470.48,-1541821.7,2692.0475,75.67131106633393,-36.2441402508034
36840,237452.36,-1541813.3,2691.956,75.67141164180318,-36.24475104728737
36860,237434.25,-1541804.9,2691.9305,75.67151220184122,-36.24536148942624
36880,237416.13,-1541796.5,2691.905,75.6716127741298,-36.245972303229244
36900,237398.02,-1541788.0,2691.8676,75.67171422973371,-36.2465822037295
36920,237379.9,-1541779.6,2691.8299,75.67181479884312,-36.24719303488646
36940,237361.79,-1541771.2,2691.8168,75.671915352525,-36.24780351168579
36960,237343.67,-1541762.8,2691.8003,75.67201591845343,-36.248414360162144
36980,237325.56,-1541754.4,2691.7836,75.67211646895615,-36.24902485427462
37000,237307.44,-1541745.9,2691.7669,75.67221793045651,-36.249635161292744
37020,237289.32,-1541737.5,2691.6149,75.6723184916144,-36.25024603578486
37040,237271.21,-1541729.1,2691.6208,75.67241903734937,-36.25085655590371
37060,237253.09,-1541720.7,2691.6341,75.67251959532594,-36.25146744771568
37080,237234.98,-1541712.2,2691.5578,75.6726210366411,-36.252077426509196
37100,237216.86,-1541703.8,2691.4815,75.67272159143785,-36.25268833567595
37120,237198.75,-1541695.4,2691.4277,75.67282213081536,-36.253298890456904
37140,237180.63,-1541687.0,2691.4335,75.67292268243051,-36.25390981694388
37160,237162.51,-1541678.5,2691.4363,75.67302413122069,-36.25452019359257
37180,237144.4,-1541670.1,2691.4423,75.67312466582968,-36.25513077438087
37200,237126.28,-1541661.7,2691.4542,75.67322521267332,-36.25574172688485
37220,237108.17,-1541653.3,2691.4661,75.67332574410231,-36.2563523249874
37240,237090.05,-1541644.9,2691.4564,75.673426287764,-36.25696329481204
37260,237071.94,-1541636.4,2691.4264,75.67352771478754,-36.25757335190262
37280,237053.82,-1541628.0,2691.3855,75.6736282552688,-36.25818433908288
37300,237035.7,-1541619.6,2691.3909,75.67372879415845,-36.258795334925225
37320,237017.59,-1541611.2,2691.4105,75.67382931763804,-36.25940597635049
37340,236999.47,-1541602.7,2691.4301,75.67393075212672,-36.26001643132652
37360,236981.36,-1541594.3,2691.4309,75.6740312724275,-36.260627090101416
37380,236963.24,-1541585.9,2691.4398,75.67413180495404,-36.26123812062095
37400,236945.13,-1541577.5,2691.4486,75.67423232207419,-36.261848796710915
37420,236927.01,-1541569.1,2691.4813,75.67433285141813,-36.26245984455195
37440,236908.9,-1541560.6,2691.5203,75.67443426414718,-36.26306997994341
37460,236890.78,-1541552.2,2691.4713,75.67453479031002,-36.26368104514088
37480,236872.66,-1541543.8,2691.5009,75.67463531488097,-36.26429211900084
37500,236854.55,-1541535.4,2691.5926,75.67473582405013,-36.26490283841559
37520,236836.43,-1541526.9,2691.6434,75.67483724423442,-36.26551337172275
37540,236818.32,-1541518.5,2691.6994,75.67493775022415,-36.26612410848794
37560,236800.2,-1541510.1,2691.7554,75.67503826843068,-36.266735217026756
37580,236782.09,-1541501.7,2691.8237,75.67513877123913,-36.26734597110784
37600,236763.97,-1541493.2,2691.8879,75.6752401850654,-36.26795653923319
37620,236745.85,-1541484.8,2691.952,75.6753406984982,-36.26856767379191
37640,236727.74,-1541476.4,2692.0091,75.67544119653569,-36.26917845388349
37660,236709.62,-1541468.0,2692.0431,75.67554170678504,-36.269789605764785
37680,236691.51,-1541459.6,2692.1333,75.6756422016409,-36.27040040317271
37700,236673.39,-1541451.1,2692.2374,75.67574360751794,-36.27101101481479
37720,236655.28,-1541442.7,2692.3002,75.6758440991937,-36.271621829574
37740,236637.16,-1541434.3,2692.363,75.67594460307738,-36.272233016135786
37760,236619.04,-1541425.9,2692.4368,75.67604510536866,-36.2728442113607
37780,236600.93,-1541417.4,2692.5726,75.67614649108897,-36.273454494673665
37800,236582.81,-1541409.0,2692.6773,75.67624699019795,-36.27406570725658
37820,236564.7,-1541400.6,2692.7813,75.67634747391988,-36.27467656534424
37840,236546.58,-1541392.2,2692.8681,75.67644796984477,-36.27528779525056
37860,236528.47,-1541383.7,2692.9549,75.67654934920901,-36.27589811337147
37880,236510.35,-1541375.3,2692.9704,75.67664984195135,-36.27650936063617
37900,236492.24,-1541366.9,2693.0832,75.67675031931029,-36.27712025339308
37920,236474.12,-1541358.5,2693.196,75.67685080886822,-36.27773151798154
37940,236456.0,-1541350.1,2693.3088,75.67695129683345,-36.278342791233534
37960,236437.89,-1541341.6,2693.4903,75.67705266825092,-36.27895315285835
37980,236419.77,-1541333.2,2693.5895,75.67715315303322,-36.27956444346918
38000,236401.66,-1541324.8,2693.6887,75.67725362243672,-36.28017537955658
38020,236383.54,-1541316.4,2693.882,75.6773541040343,-36.28078668749163
38040,236365.43,-1541307.9,2693.9669,75.67745546909443,-36.28139708392607
38060,236347.31,-1541299.5,2694.0517,75.67755594750876,-36.28200840922032
38080,236329.19,-1541291.1,2694.2056,75.67765642433015,-36.282619743178415
38100,236311.08,-1541282.7,2694.2873,75.67775688577734,-36.283230722597466
38120,236292.96,-1541274.3,2694.3559,75.67785735941364,-36.28384207388022
38140,236274.85,-1541265.8,2694.5049,75.6779587165254,-36.28445251382068
38160,236256.73,-1541257.4,2694.6794,75.67805918697813,-36.285063882463106
38180,236238.62,-1541249.0,2694.6765,75.67815964206034,-36.285674896553964
38200,236220.5,-1541240.6,2694.6929,75.67826010932768,-36.28628628252142
38220,236202.38,-1541232.1,2694.8057,75.67836147385627,-36.28689712049519
38240,236184.27,-1541223.7,2694.9186,75.67846192416432,-36.28750816060067
38260,236166.15,-1541215.3,2695.1762,75.67856238665452,-36.28811957259241
38280,236148.04,-1541206.9,2695.2386,75.67866283377883,-36.28873063001695
38300,236129.92,-1541198.4,2695.301,75.67876419194441,-36.289341502815475
38320,236111.81,-1541190.0,2695.3726,75.67886463588648,-36.28995257759406
38340,236093.69,-1541181.6,2695.4887,75.67896509200676,-36.29056402427176
38360,236075.58,-1541173.2,2695.5433,75.67906553276481,-36.291175116369764
38380,236057.46,-1541164.8,2695.5489,75.67916598569906,-36.29178658037331
38400,236039.34,-1541156.3,2695.6401,75.67926733590919,-36.292397496696736
38420,236021.23,-1541147.9,2695.7371,75.6793677718921,-36.29300861481059
38440,236003.11,-1541139.5,2695.8449,75.67946822004826,-36.293620104839654
38460,235985.0,-1541131.1,2695.8503,75.6795686528468,-36.29423124027338
38480,235966.88,-1541122.6,2695.9161,75.67966999669262,-36.294842191423236
38500,235948.77,-1541114.2,2695.9819,75.6797704263083,-36.29545334421182
38520,235930.65,-1541105.8,2696.0767,75.67987086809323,-36.2960648689285
38540,235912.53,-1541097.4,2696.169,75.6799713082844,-36.296676402310055
38560,235894.42,-1541089.0,2696.2367,75.68007173312253,-36.29728758108064
38580,235876.3,-1541080.5,2696.2974,75.68017306901129,-36.29789857575749
38600,235858.19,-1541072.1,2696.3516,75.68027349066621,-36.298509771883396
38620,235840.07,-1541063.7,2696.4057,75.68037392448544,-36.29912133995347
38640,235821.96,-1541055.3,2696.4403,75.68047434295535,-36.29973255340006
38660,235803.84,-1541046.8,2696.5036,75.68057567247853,-36.30034358290502
38680,235785.72,-1541038.4,2696.567,75.68067610151839,-36.30095517700225
38700,235767.61,-1541030.0,2696.624,75.68077651521166,-36.301566416466606
38720,235749.49,-1541021.6,2696.6655,75.68087694106428,-36.30217802789121
38740,235731.38,-1541013.1,2696.7375,75.68097825046979,-36.302788728923744
38760,235713.26,-1541004.7,2696.8786,75.68107867313671,-36.30340035771075
38780,235695.15,-1540996.3,2696.9049,75.68117908046077,-36.30401163185239
38800,235677.03,-1540987.9,2696.9313,75.68127949994019,-36.30462327796714
38820,235658.92,-1540979.5,2696.9569,75.68137990407857,-36.30523456943027
38840,235640.8,-1540971.0,2696.9818,75.68148121927624,-36.3058456772941
38860,235622.68,-1540962.6,2697.0155,75.68158163397531,-36.30645734943724
38880,235604.57,-1540954.2,2697.0321,75.68168203333613,-36.307068666919356
38900,235586.45,-1540945.8,2697.1182,75.68178244484734,-36.30768035639068
38920,235568.34,-1540937.3,2697.134,75.68188373993465,-36.30829113575521
38940,235550.22,-1540928.9,2697.1339,75.68198414825955,-36.30890284258976
38960,235532.11,-1540920.5,2697.1738,75.68208454124984,-36.3095141947508
38980,235513.99,-1540912.1,2697.2138,75.68218494638657,-36.31012591891389
39000,235495.87,-1540903.6,2697.3808,75.68228624884784,-36.31073709644272
39020,235477.76,-1540895.2,2697.3581,75.68238663705982,-36.311348474623706
39040,235459.64,-1540886.8,2697.3354,75.68248703741527,-36.31196022481641
39060,235441.53,-1540878.4,2697.3753,75.68258742244072,-36.312571620319964
39080,235423.41,-1540870.0,2697.4562,75.68268781960768,-36.31318338784167
39100,235405.3,-1540861.5,2697.4573,75.68278910037388,-36.31379424554197
39120,235387.18,-1540853.1,2697.4574,75.68288949435386,-36.31440603042772
39140,235369.06,-1540844.7,2697.4989,75.68298988673898,-36.31501782397971
39160,235350.95,-1540836.3,2697.5404,75.6830902637987,-36.31562926282693
39180,235332.83,-1540827.8,2697.5314,75.68319155192901,-36.31624051872173
39200,235314.72,-1540819.4,2697.5479,75.6832919258034,-36.316851974927005
39220,235296.6,-1540811.0,2697.5668,75.68339231181233,-36.31746380317294
39240,235278.49,-1540802.6,2697.5856,75.68349268249955,-36.318075276701606
39260,235260.37,-1540794.2,2697.7236,75.68359306531934,-36.31868712227736
39280,235242.26,-1540785.7,2697.7518,75.6836943317616,-36.31929805831718
39300,235224.14,-1540777.3,2697.6815,75.68379471139376,-36.31990992125778
39320,235206.02,-1540768.9,2697.6763,75.68389508943078,-36.320521792865044
39340,235187.91,-1540760.5,2697.7134,75.68399545215067,-36.321133309739395
39360,235169.79,-1540752.0,2697.7505,75.68409672594713,-36.32174464400393
39380,235151.68,-1540743.6,2697.8286,75.68419708548103,-36.32235617823715
39400,235133.56,-1540735.2,2697.8331,75.68429745714059,-36.32296808453998
39420,235115.45,-1540726.8,2697.8152,75.6843978134867,-36.323579636097406
39440,235097.33,-1540718.3,2697.8156,75.68449908091202,-36.32419100519729
39460,235079.21,-1540709.9,2697.8914,75.684599447788,-36.32480293753258
