dist,accum,lat,lon,x,y
24916.77910116067,0.10497772860041099,75.63300727067022,-35.969422855749904,245521.52344069193,-1544825.6163351003
24921.551581850403,0.10484812689365236,75.63303568232624,-35.96955156127697,245517.56279401243,-1544823.0818911088
24926.324750055945,0.1047205074789132,75.63306410006759,-35.96968027845596,245513.60174078087,-1544820.5468262667
24931.097306204127,0.10459589048044249,75.6330925165444,-35.96980897085277,245509.64139021753,-1544818.0117827686
24935.870008814018,0.1044755395385472,75.63312093455235,-35.969937665085844,245505.6809763705,-1544815.476571019
24940.642745237776,0.10436086006107578,75.63314935563264,-35.9700663501903,245501.7207682749,-1544812.9409766388
24945.415247005996,0.10425333883613425,75.63317777597527,-35.970195026852124,245497.7608131999,-1544810.4054163937
24950.187737888376,0.10415448829366952,75.63320619871725,-35.97032369463612,245493.80106873077,-1544807.8695476933
24954.959991556614,0.10406567701732214,75.6332346225788,-35.970452347194644,245489.84172810244,-1544805.3334823442
24959.732399079305,0.10398804174383551,75.63326304773041,-35.97058100280979,245485.8822954513,-1544802.7972801644
24964.505032461308,0.10392242324597985,75.63329147805518,-35.97070965103552,245481.92298540028,-1544800.2604746271
24969.276992751602,0.10386922005097228,75.63331990492608,-35.97083827937355,245477.96428383005,-1544797.7239492238
24974.04935053613,0.10382833879249688,75.63334833681137,-35.97096690918217,245474.00546871973,-1544795.1868756742
24978.821532876857,0.10379921338706156,75.63337676935438,-35.971095528401705,245470.04694041528,-1544792.6496755122
24987.41145118336,0.10378078443189265,75.63342795356347,-35.971327022938866,245462.92206496536,-1544788.0819929
24992.183232954558,0.10377163636105405,75.63345638964111,-35.97145561081194,245458.96435625092,-1544785.544247085
24996.955232764107,0.10377013039982905,75.63348482871422,-35.97158419872173,245455.00660750584,-1544783.006166271
25001.727143462365,0.10377460376430934,75.63351326914855,-35.97171277768665,245451.04908909433,-1544780.4678894891
25006.499059132722,0.10378367037592942,75.63354171296297,-35.97184134500568,245447.09183899756,-1544777.929185887
25011.271346786256,0.10379625218561053,75.63357016073522,-35.9719699163457,245443.1344248451,-1544775.3900598283
25016.043067954728,0.10381139940306279,75.6335986075616,-35.9720984639426,245439.17767982392,-1544772.850925001
25020.814747518827,0.10382818377856011,75.63362705583775,-35.972227004569525,245435.22111036227,-1544770.3115930548
25025.586335899327,0.1038457435944852,75.63365550465404,-35.97235553909597,245431.26470871456,-1544767.7721665162
25030.357952178754,0.10386330626874316,75.63368395707455,-35.97248406227203,245427.3085635491,-1544765.232290089
25035.12944763056,0.10388014206494574,75.63371241025409,-35.97261257712637,245423.35264230773,-1544762.6922857808
25039.900719369278,0.10389548193834947,75.63374086433687,-35.97274107816425,245419.3970906467,-1544760.1521143976
25044.672508957952,0.10390873465589912,75.63376932404607,-35.97286958427544,245415.44131777217,-1544757.6113438334
25049.443800549583,0.10391971036945252,75.63379778217013,-35.97299807224584,245411.4860740068,-1544755.0706579527
25054.21503979308,0.10392861965356921,75.6338262435327,-35.973126546289976,245407.53116248452,-1544752.529550883
25058.986250468362,0.10393577695302764,75.63385470625379,-35.9732550143161,245403.57640243135,-1544749.9882606945
25063.75751648185,0.10394126899351713,75.63388317160116,-35.97338347582373,245399.6217854659,-1544747.4466475463
25068.528759479414,0.10394504993884184,75.63391163937655,-35.973511927733746,245395.66739802566,-1544744.9047197844
25073.30002466917,0.10394694233344565,75.63394010850963,-35.973640376082564,245391.7130958328,-1544742.362619522
25078.071116335566,0.10394662680152357,75.63396857993635,-35.97376880803205,245387.75920886468,-1544739.820190115
25082.841961608847,0.10394366109470636,75.63399705130725,-35.973897228507994,245383.8056448558,-1544737.277707855
25087.61294497173,0.10393753285343338,75.6340255255138,-35.974025645710995,245379.85213282146,-1544734.7348938014
25092.383979457336,0.10392767535024759,75.63405400281003,-35.974154054516745,245375.89880653555,-1544732.1916984166
25097.154583170086,0.10391365206396089,75.6340824793177,-35.97428244556046,245371.94598539197,-1544729.648502843
25101.92575189933,0.1038951955765984,75.63411096218138,-35.97441084131864,245367.99294014272,-1544727.1046273117
25106.696426032817,0.10387210963650902,75.6341394429526,-35.9745392209184,245364.0403792967,-1544724.5609000886
25111.467025750815,0.10384429426549767,75.63416792579395,-35.97466758971002,245360.08808678907,-1544722.0168919577
25116.237734791124,0.10381166686805732,75.6341964111966,-35.974795954818106,245356.13586206367,-1544719.472580081
25121.008376266214,0.1037743330826976,75.63422489822673,-35.974924311041704,245352.18386145183,-1544716.9280436179
25125.77901235592,0.10373245863940221,75.63425338703618,-35.97505266084343,245348.23201594132,-1544714.3832766227
25130.549235788247,0.10368625013058415,75.6342818755739,-35.975180991892145,245344.2806933672,-1544711.8384490723
25135.319807766813,0.10363600766726798,75.63431036836053,-35.97530932475661,245340.32926120135,-1544709.2931580266
25140.09035338422,0.10358215482008326,75.63433886289769,-35.97543765028454,245336.37800929352,-1544706.7476356619
25144.860741715816,0.10352520349722273,75.63436735803407,-35.975565966284506,245332.4270165875,-1544704.2019976513
25149.630852809845,0.10346572440859166,75.63439585267358,-35.97569427089759,245328.47635210646,-1544701.6563550897
25154.401016049607,0.10340425470066282,75.63442435019661,-35.975822567889836,245324.52585600337,-1544699.1103569353
25159.17116397997,0.10334140823559786,75.6344528488221,-35.9759508604144,245320.5754739933,-1544696.5642101457
25163.941214824416,0.10327777040974753,75.63448134874871,-35.976079143793484,245316.6253287628,-1544694.0178731135
25168.711439405943,0.10321371502346774,75.63450985140659,-35.97620742598754,245312.67518102942,-1544691.4712245848
25173.48128052986,0.10314945268156417,75.63453835326878,-35.976335692724575,245308.72547640378,-1544688.924586546
25178.25119426996,0.1030849115658995,75.63456685748125,-35.97646395475075,245304.7758709035,-1544686.3776632997
25183.021393655865,0.1030197366992633,75.63459536494213,-35.97659221914604,245300.82615816267,-1544683.8303876051
25187.791203794623,0.10295335815252563,75.63462387121217,-35.97672046922768,245296.87686451888,-1544681.2831702202
25192.560646392103,0.10288489668160267,75.63465237687133,-35.9768487039544,245292.92800803814,-1544678.7359436976
25197.33049936549,0.10281322974955111,75.6346808861845,-35.976976945628834,245288.97891388476,-1544676.1883402748
25202.10031574226,0.10273727503456462,75.63470939714492,-35.97710517983418,245285.03000534666,-1544673.6405162031
25206.870007603917,0.10265626943952752,75.63473790910545,-35.97723340464508,245281.08134549228,-1544671.0925335316
25211.639799834844,0.10256974517630309,75.63476642211538,-35.97736163078086,245277.132644483,-1544668.5444327993
25216.40923694731,0.10247723523633663,75.63479493563072,-35.977489838131376,245273.18445386156,-1544665.9961870008
25221.17842875106,0.10237824144898587,75.63482344731821,-35.97761804044082,245269.23644333123,-1544663.448108412
